Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-24 00:00:00+05:30,623.7723888614623,630.0200175346232,616.9297104640661,619.1610107421875,418772,0.0,0.0
2025-07-25 00:00:00+05:30,617.8222552212801,618.3676720729593,601.9552310101398,610.8804321289062,580670,0.0,0.0
2025-07-28 00:00:00+05:30,609.7895677139888,614.3513127337856,602.0047730357367,607.9053344726562,561772,0.0,0.0
2025-07-29 00:00:00+05:30,602.649459874358,606.219516314783,592.4350745601276,601.1619262695312,481960,0.0,0.0
2025-07-30 00:00:00+05:30,603.541918252422,610.483741448684,600.0214343084681,604.6328125,253448,0.0,0.0
2025-07-31 00:00:00+05:30,596.8976416198144,599.2776589362077,588.1707298760236,594.3192138671875,315045,0.0,0.0
2025-08-01 00:00:00+05:30,593.972139704933,600.9635350617059,579.493443962618,582.96435546875,442063,0.0,0.0
2025-08-04 00:00:00+05:30,584.0056419374159,591.9391534704607,578.9975643598699,585.4435424804688,599803,0.0,0.0
2025-08-05 00:00:00+05:30,535.5120481582696,555.345827719687,524.6034693994901,528.4214477539062,5292004,0.0,0.0
2025-08-06 00:00:00+05:30,530.5536287295901,537.4954519092296,511.1165480377573,524.9505615234375,1949083,0.0,0.0
2025-08-07 00:00:00+05:30,524.9505224564253,525.5951444862909,507.7447433527943,515.2815551757812,1134372,0.0,0.0
2025-08-08 00:00:00+05:30,516.3724868387806,529.9090056979766,513.1990698567924,523.661376953125,857686,0.0,0.0
2025-08-11 00:00:00+05:30,524.6034451266484,526.6363953320529,511.51313911620906,516.620361328125,551653,0.0,0.0
2025-08-12 00:00:00+05:30,517.4632798231886,519.2483078200862,509.0834961254334,511.41400146484375,2025447,0.0,0.0
2025-08-13 00:00:00+05:30,515.380758299912,519.6450086700617,510.9181580346157,512.7031860351562,276014,0.0,0.0
2025-08-14 00:00:00+05:30,511.76109032151504,514.6370125988257,505.7613840477041,507.0505676269531,493098,0.0,0.0
2025-08-18 00:00:00+05:30,509.77767409980436,522.3721354122846,502.78627936218,521.5787963867188,911801,0.0,0.0
2025-08-19 00:00:00+05:30,521.5788287075593,525.5951569522767,513.7444615908876,521.18212890625,580436,0.0,0.0
2025-08-20 00:00:00+05:30,521.3309028210568,529.5619091536344,515.6782635952993,527.9255981445312,439097,0.0,0.0
2025-08-21 00:00:00+05:30,530.5536549743596,534.8179058900693,521.0334640682216,531.0494995117188,547370,0.0,0.0
2025-08-22 00:00:00+05:30,529.5123665392136,531.6444616243541,521.727571383065,529.6115112304688,606329,0.0,0.0
2025-08-25 00:00:00+05:30,529.6114675957461,534.3219900722582,524.0580337293297,527.727294921875,311495,0.0,0.0
2025-08-26 00:00:00+05:30,527.6776620126054,529.2644006370972,519.0995889780227,525.3967895507812,497776,0.0,0.0
2025-08-28 00:00:00+05:30,521.6779698112425,523.562203062684,515.6782636569657,519.64501953125,823081,0.0,0.0
2025-08-29 00:00:00+05:30,521.9755122833044,524.6035125022722,511.26528254573714,514.7857666015625,965572,0.0,0.0
2025-09-01 00:00:00+05:30,517.4736528838488,520.5598154695817,508.9121659933576,518.1705322265625,676494,2.0,0.0
2025-09-02 00:00:00+05:30,521.654863658799,530.9629938868434,518.7678181619955,527.8768920898438,783570,0.0,0.0
2025-09-03 00:00:00+05:30,530.5150578857059,530.7141141864411,521.4557480083798,525.0396728515625,537011,0.0,0.0
2025-09-04 00:00:00+05:30,525.0397202635229,527.5285318674228,509.8081446380539,512.5458374023438,1420057,0.0,0.0
2025-09-05 00:00:00+05:30,513.541323147973,515.4328441284728,504.73095504227075,508.7628173828125,515752,0.0,0.0
2025-09-08 00:00:00+05:30,512.6951530239884,514.7359662379951,504.73095647215945,505.7762451171875,309075,0.0,0.0
2025-09-09 00:00:00+05:30,509.60901826854035,512.6951504933407,503.7354294167581,511.00274658203125,450985,0.0,0.0
2025-09-10 00:00:00+05:30,515.631979378314,518.618553182113,511.2018827502787,513.6409301757812,259318,0.0,0.0
2025-09-11 00:00:00+05:30,514.6862202263413,516.5279164387923,506.7220233949859,511.10235595703125,310945,0.0,0.0
2025-09-12 00:00:00+05:30,513.6907062398097,536.2891273682636,511.3512476770452,529.2706909179688,1194691,0.0,0.0
2025-09-15 00:00:00+05:30,534.3975802477524,551.5206151074594,531.01283314653,539.9227294921875,1090531,0.0,0.0
2025-09-16 00:00:00+05:30,542.3617575540374,543.8052802902735,532.7549821946653,537.4338989257812,661463,0.0,0.0
2025-09-17 00:00:00+05:30,540.6195896913902,543.5563992389448,534.1486801766408,537.7326049804688,464158,0.0,0.0
2025-09-18 00:00:00+05:30,539.0765401318087,541.9635856118282,528.9221776389764,534.5966796875,433248,0.0,0.0
2025-09-19 00:00:00+05:30,532.456277914076,541.465823644512,529.9674665547283,533.70068359375,672003,0.0,0.0
2025-09-22 00:00:00+05:30,535.5922231846987,544.5519443903908,531.9087700921813,537.3841552734375,321951,0.0,0.0
2025-09-23 00:00:00+05:30,538.5788226725879,539.8729925340035,525.68676661333,527.7774047851562,836676,0.0,0.0
2025-09-24 00:00:00+05:30,527.77736783727,535.0944490214154,517.6727692858343,519.8131713867188,515428,0.0,0.0
2025-09-25 00:00:00+05:30,519.663821236946,524.5419158943522,507.2695282906769,513.8400268554688,450576,0.0,0.0
2025-09-26 00:00:00+05:30,513.6906944297102,515.6817436329261,506.27402399533094,513.1929321289062,390016,0.0,0.0
2025-09-29 00:00:00+05:30,513.3423034720039,520.6593852505522,509.6588501619992,516.72705078125,288508,0.0,0.0
2025-09-30 00:00:00+05:30,514.6862173223168,519.4647232417682,512.9938133528029,516.6275024414062,167961,0.0,0.0
2025-10-01 00:00:00+05:30,516.6274999296313,522.501058573859,514.9350959683456,521.2566528320312,146018,0.0,0.0
2025-10-03 00:00:00+05:30,523.6459373742938,526.0849847863268,517.7723179544593,519.3154296875,258289,0.0,0.0
2025-10-06 00:00:00+05:30,518.8176671499364,525.3881051741743,516.677264965223,519.4647216796875,328072,0.0,0.0
2025-10-07 00:00:00+05:30,521.6548665750246,523.8947968227227,515.7812473984842,521.4557495117188,874443,0.0,0.0
2025-10-08 00:00:00+05:30,520.6593611139806,536.0899922751024,519.6140724457882,524.0939331054688,700792,0.0,0.0
2025-10-09 00:00:00+05:30,524.6414383396958,530.3159404323916,520.6593401359789,525.636962890625,319810,0.0,0.0
2025-10-10 00:00:00+05:30,527.6280127306362,533.8998052578652,521.6548654167044,524.2930297851562,477945,0.0,0.0
2025-10-13 00:00:00+05:30,517.7225317793798,525.7364922808614,517.7225317793798,523.098388671875,187016,0.0,0.0
2025-10-14 00:00:00+05:30,523.2477223609438,525.4378887041064,518.4692162789538,521.8042602539062,188466,0.0,0.0
2025-10-15 00:00:00+05:30,520.6593422147355,523.6459158794472,514.4870778219321,521.1571044921875,293694,0.0,0.0
2025-10-16 00:00:00+05:30,523.1481541100922,523.446799324454,516.279010369785,519.9624633789062,273811,0.0,0.0
2025-10-17 00:00:00+05:30,519.6638593772446,523.0984315197819,515.6817608379555,518.9669799804688,338871,0.0,0.0
2025-10-20 00:00:00+05:30,519.7135841626367,520.6593446466122,513.2426745255374,515.78125,257102,0.0,0.0
2025-10-21 00:00:00+05:30,519.663855760132,532.1079136087942,517.6728065043461,525.8361206054688,143579,0.0,0.0
2025-10-23 00:00:00+05:30,527.6280116448729,529.6190607454197,520.6593397929595,526.3836059570312,206985,0.0,0.0
2025-10-24 00:00:00+05:30,526.6324893874316,530.0172971778962,519.9624627191612,521.6051025390625,116713,0.0,0.0
2025-10-27 00:00:00+05:30,521.6549088666627,523.3970769783357,515.3831158170401,518.6683349609375,220159,0.0,0.0
2025-10-28 00:00:00+05:30,518.6682936086736,522.6503918321567,516.3785992825702,519.9624633789062,217261,0.0,0.0
2025-10-29 00:00:00+05:30,519.9624968434531,535.592245528947,518.1705646799571,533.6011962890625,373325,0.0,0.0
2025-10-30 00:00:00+05:30,540.5698519488731,540.5698519488731,522.7001734198944,525.8858642578125,346132,0.0,0.0
2025-10-31 00:00:00+05:30,528.0760269545372,538.0312727798201,526.0849777894805,532.904296875,344093,0.0,0.0
2025-11-03 00:00:00+05:30,532.904314715309,538.5788171780882,527.6280464036724,537.633056640625,305065,0.0,0.0
2025-11-04 00:00:00+05:30,541.5653725551931,544.5021822242064,530.5648380775655,533.80029296875,473209,0.0,0.0
2025-11-06 00:00:00+05:30,530.9630369924735,533.4518485669427,520.858498457329,523.8948364257812,205320,0.0,0.0
2025-11-07 00:00:00+05:30,523.6459194059032,525.2885592373556,510.8534530940369,513.5413208007812,253913,0.0,0.0
2025-11-10 00:00:00+05:30,514.9848375151405,528.6235360012829,514.7359563776635,526.6822509765625,378648,0.0,0.0
2025-11-11 00:00:00+05:30,524.1436923718919,557.3444128735553,520.0620658908892,533.80029296875,3354297,0.0,0.0
2025-11-12 00:00:00+05:30,535.7913588685975,544.5021992323409,523.7454745941063,540.7689819335938,516810,0.0,0.0
2025-11-13 00:00:00+05:30,540.2214597205395,548.4345378412063,530.7141509833791,532.8545532226562,269506,0.0,0.0
2025-11-14 00:00:00+05:30,531.8092415760541,542.0631325742789,528.6733148514036,538.1307983398438,220832,0.0,0.0
2025-11-17 00:00:00+05:30,542.4613479250789,547.3891458046002,530.1168192839042,534.7460327148438,435272,0.0,0.0
2025-11-18 00:00:00+05:30,534.7460313582767,551.8192407746102,527.9764158717114,537.7326049804688,3990380,0.0,0.0
2025-11-19 00:00:00+05:30,537.7823861776596,546.094992052629,531.6101216762104,544.2532958984375,637579,0.0,0.0
2025-11-20 00:00:00+05:30,547.4389894671089,547.4389894671089,535.8908679110142,538.7281494140625,223873,0.0,0.0
2025-11-21 00:00:00+05:30,539.5743216649636,540.4204932520743,534.5966987713753,536.9361572265625,279100,0.0,0.0
2025-11-24 00:00:00+05:30,532.6056687015476,541.9636243816647,531.6599081654718,539.1263427734375,540319,0.0,0.0
2025-11-25 00:00:00+05:30,540.1716125495152,541.3662541973538,533.103412339634,536.4882202148438,248502,0.0,0.0
2025-11-26 00:00:00+05:30,542.5111505535797,542.5111505535797,535.2438330237545,539.4249877929688,213640,0.0,0.0
2025-11-27 00:00:00+05:30,544.5021585948972,544.5021585948972,535.5922018211243,539.673828125,220484,0.0,0.0
2025-11-28 00:00:00+05:30,527.6778122837153,541.4160398770342,527.6778122837153,534.4971923828125,293184,0.0,0.0
2025-12-01 00:00:00+05:30,535.841131761407,536.9860093899895,516.0799921731023,524.1934814453125,697870,0.0,0.0
2025-12-02 00:00:00+05:30,523.6459563002489,528.5240513006222,518.1705708256266,522.1029052734375,286549,0.0,0.0
2025-12-03 00:00:00+05:30,520.6593714374939,545.5474867069724,520.2113732102432,542.8595581054688,1423824,0.0,0.0
2025-12-04 00:00:00+05:30,540.2712221895395,540.5201033439697,533.8003121743535,535.8411254882812,236770,0.0,0.0
2025-12-05 00:00:00+05:30,535.8410817054122,544.551921398719,531.759455411061,542.9591064453125,218914,0.0,0.0
2025-12-08 00:00:00+05:30,542.9591101967071,544.4025721748317,527.9266531363414,534.7460327148438,331550,0.0,0.0
2025-12-09 00:00:00+05:30,534.7460469294008,551.5206116243681,529.9674803851511,547.0905151367188,563199,0.0,0.0
2025-12-10 00:00:00+05:30,547.5385005491332,547.9864987474364,528.6235341665268,531.0128173828125,272614,0.0,0.0
2025-12-11 00:00:00+05:30,532.0581102043724,532.0581102043724,515.432837994965,522.0531005859375,510148,0.0,0.0
2025-12-12 00:00:00+05:30,523.6459317418761,533.9994117313058,523.4468146724643,530.5150756835938,176028,0.0,0.0
2025-12-15 00:00:00+05:30,525.6369995114225,536.6872984918054,524.7410030483641,533.1531982421875,432115,0.0,0.0
2025-12-16 00:00:00+05:30,536.488246660753,536.488246660753,522.899311175476,524.9401245117188,245414,0.0,0.0
2025-12-17 00:00:00+05:30,525.636984241326,527.2796241218798,519.7633648474662,523.6459350585938,174275,0.0,0.0
2025-12-18 00:00:00+05:30,521.7544155083582,522.5508837933068,516.7767925374255,520.510009765625,128347,0.0,0.0
2025-12-19 00:00:00+05:30,519.5144826157136,528.6235569125083,515.6817372517502,526.0352172851562,256311,0.0,0.0
2025-12-22 00:00:00+05:30,532.7051591317811,535.8410857498392,523.4467930259852,533.9993896484375,590859,0.0,0.0
2025-12-23 00:00:00+05:30,533.6011952812945,542.2125075323321,531.7096742021763,535.3931274414062,134178,0.0,0.0
2025-12-24 00:00:00+05:30,535.3931035790162,545.5474663830714,533.9994056330464,542.6106567382812,224228,0.0,0.0
2025-12-26 00:00:00+05:30,542.560872430807,544.2532762953756,536.9859593308116,542.3617553710938,190895,0.0,0.0
2025-12-29 00:00:00+05:30,539.8231804370414,543.0586351837825,535.7913182127323,541.1671142578125,227525,0.0,0.0
2025-12-30 00:00:00+05:30,535.7416003241436,542.2622744542423,526.7320538738386,530.1666259765625,515829,0.0,0.0
2025-12-31 00:00:00+05:30,529.6190966275256,539.0765804958743,528.772925007263,535.8411254882812,1608226,0.0,0.0
2026-01-01 00:00:00+05:30,535.8908492498554,542.4613476896926,528.6235322396382,534.8953247070312,103750,0.0,0.0
2026-01-02 00:00:00+05:30,534.8953635540948,539.574341397581,529.619095246334,538.3796997070312,164120,0.0,0.0
2026-01-05 00:00:00+05:30,535.2935581901423,539.5743015667784,532.1576315791903,536.5379638671875,148824,0.0,0.0
2026-01-06 00:00:00+05:30,537.5832526745443,545.4479208610628,533.999388628179,536.2393188476562,300456,0.0,0.0
2026-01-07 00:00:00+05:30,532.9042777159713,534.6464456727612,523.6459115837155,530.5648193359375,228328,0.0,0.0
2026-01-08 00:00:00+05:30,528.1755373423462,533.3522771497688,521.9535089108276,528.0262451171875,149928,0.0,0.0
2026-01-09 00:00:00+05:30,521.6549104986602,525.3881278924961,510.70413947674183,515.5324096679688,283769,0.0,0.0
2026-01-12 00:00:00+05:30,511.2018834858659,517.6230293256734,496.7667767467324,511.998291015625,531920,0.0,0.0
2026-01-13 00:00:00+05:30,511.9485070702922,514.5368466320616,507.81708620562324,511.00274658203125,192944,0.0,0.0
2026-01-14 00:00:00+05:30,507.7175401397226,510.45523275812303,502.789681274202,506.2740173339844,476805,0.0,0.0
2026-01-15 00:00:00+05:30,506.2740173339844,506.2740173339844,506.2740173339844,506.2740173339844,0,0.0,0.0
2026-01-16 00:00:00+05:30,503.73545489063156,506.5229116585749,498.85739035623067,500.6493225097656,709019,0.0,0.0
2026-01-19 00:00:00+05:30,495.4725825653191,495.4725825653191,474.8652121498146,478.9468688964844,1013812,0.0,0.0
2026-01-20 00:00:00+05:30,478.94687368881847,479.5939585790461,459.0363824141305,468.7925109863281,1040318,0.0,0.0
2026-01-21 00:00:00+05:30,462.9189431812402,470.086732518382,452.0677310194283,467.10015869140625,685292,0.0,0.0
2026-01-22 00:00:00+05:30,468.39431488038866,477.85179839019463,465.40774114044996,474.0688171386719,370558,0.0,0.0
2026-01-23 00:00:00+05:30,476.0598837739298,477.3042895445842,458.04088213865475,460.23101806640625,140568,0.0,0.0
2026-01-27 00:00:00+05:30,459.9323492441396,471.38088174696986,452.0677112531776,467.14990234375,368883,0.0,0.0
2026-01-28 00:00:00+05:30,465.90549165701293,479.8428354245304,461.973157513064,477.7522277832031,341763,0.0,0.0
2026-01-29 00:00:00+05:30,479.7432957766404,483.6258356170748,468.941847855445,480.83837890625,305406,0.0,0.0
2026-01-30 00:00:00+05:30,480.8383890654934,504.1336589812862,472.1773127622242,500.20135498046875,515923,0.0,0.0
2026-02-02 00:00:00+05:30,492.7846630930736,504.432312736764,482.82941737402166,502.93902587890625,326617,0.0,0.0
2026-02-03 00:00:00+05:30,547.5385135818215,552.4663723564573,524.2432143355412,546.9412231445312,2506506,0.0,0.0
2026-02-04 00:00:00+05:30,537.5832883208287,539.3254563848315,499.75335321677045,506.77178955078125,1672895,0.0,0.0
2026-02-05 00:00:00+05:30,506.77177382559,509.2605852683657,490.2958542268144,497.4138488769531,551222,0.0,0.0
2026-02-06 00:00:00+05:30,495.0246146195923,508.81263660827364,488.7528216998889,500.5,307622,0.0,0.0
2026-02-09 00:00:00+05:30,508.45001220703125,514.0,499.20001220703125,502.54998779296875,1197247,2.25,0.0
2026-02-10 00:00:00+05:30,501.0,514.5,497.29998779296875,499.3500061035156,1113644,0.0,0.0
2026-02-11 00:00:00+05:30,499.0,500.3500061035156,483.20001220703125,487.3999938964844,1091008,0.0,0.0
2026-02-12 00:00:00+05:30,487.0,491.79998779296875,482.54998779296875,488.8999938964844,198840,0.0,0.0
2026-02-13 00:00:00+05:30,483.5,496.79998779296875,478.5,490.70001220703125,1826116,0.0,0.0
2026-02-16 00:00:00+05:30,488.3999938964844,491.95001220703125,485.6000061035156,490.1000061035156,94950,0.0,0.0
2026-02-17 00:00:00+05:30,488.0,493.95001220703125,487.95001220703125,490.95001220703125,135106,0.0,0.0
2026-02-18 00:00:00+05:30,493.04998779296875,494.04998779296875,483.1499938964844,487.0,295053,0.0,0.0
2026-02-19 00:00:00+05:30,487.6499938964844,491.54998779296875,484.3999938964844,487.20001220703125,222635,0.0,0.0
2026-02-20 00:00:00+05:30,485.95001220703125,491.6000061035156,483.25,490.20001220703125,132966,0.0,0.0
2026-02-23 00:00:00+05:30,490.25,494.8999938964844,484.79998779296875,493.3500061035156,252964,0.0,0.0
2026-02-24 00:00:00+05:30,488.75,491.20001220703125,479.3999938964844,484.6499938964844,490825,0.0,0.0
2026-02-25 00:00:00+05:30,485.5,497.3500061035156,485.5,493.70001220703125,1048517,0.0,0.0
2026-02-26 00:00:00+05:30,495.0,497.0,489.54998779296875,495.8999938964844,204365,0.0,0.0
2026-02-27 00:00:00+05:30,493.3999938964844,495.1000061035156,484.29998779296875,489.20001220703125,280115,0.0,0.0
2026-03-02 00:00:00+05:30,461.04998779296875,482.0,460.25,467.0,252614,0.0,0.0
2026-03-04 00:00:00+05:30,463.3500061035156,465.70001220703125,455.0,460.20001220703125,290536,0.0,0.0
2026-03-05 00:00:00+05:30,460.20001220703125,489.54998779296875,455.54998779296875,472.8500061035156,361469,0.0,0.0
2026-03-06 00:00:00+05:30,472.79998779296875,477.0,463.0,471.8999938964844,288475,0.0,0.0
2026-03-09 00:00:00+05:30,463.6499938964844,471.8999938964844,455.25,468.3999938964844,222535,0.0,0.0
2026-03-10 00:00:00+05:30,468.3999938964844,471.79998779296875,461.45001220703125,468.25,201123,0.0,0.0
2026-03-11 00:00:00+05:30,472.8999938964844,476.0,467.0,474.6000061035156,275013,0.0,0.0
2026-03-12 00:00:00+05:30,465.0,471.0,462.3999938964844,470.29998779296875,237577,0.0,0.0
2026-03-13 00:00:00+05:30,467.20001220703125,467.20001220703125,457.1499938964844,459.45001220703125,207764,0.0,0.0
2026-03-16 00:00:00+05:30,456.0,466.0,447.5,462.04998779296875,230283,0.0,0.0
2026-03-17 00:00:00+05:30,465.0,467.8999938964844,456.70001220703125,465.6499938964844,172573,0.0,0.0
2026-03-18 00:00:00+05:30,465.6499938964844,478.0,462.75,475.5,317526,0.0,0.0
2026-03-19 00:00:00+05:30,470.0,474.79998779296875,462.20001220703125,465.20001220703125,175786,0.0,0.0
2026-03-20 00:00:00+05:30,465.20001220703125,472.0,452.8999938964844,456.1499938964844,259444,0.0,0.0
2026-03-23 00:00:00+05:30,448.45001220703125,452.0,428.3500061035156,435.25,711843,0.0,0.0
2026-03-24 00:00:00+05:30,444.8999938964844,451.70001220703125,433.79998779296875,444.04998779296875,211259,0.0,0.0
2026-03-25 00:00:00+05:30,452.95001220703125,456.8500061035156,446.29998779296875,451.6499938964844,272104,0.0,0.0
2026-03-27 00:00:00+05:30,447.0,467.8999938964844,438.70001220703125,451.95001220703125,1873450,0.0,0.0
2026-03-30 00:00:00+05:30,445.0,445.0,430.20001220703125,439.8500061035156,740378,0.0,0.0
2026-04-01 00:00:00+05:30,445.95001220703125,456.54998779296875,443.70001220703125,454.04998779296875,253376,0.0,0.0
2026-04-02 00:00:00+05:30,453.1000061035156,463.54998779296875,440.79998779296875,460.6499938964844,247058,0.0,0.0
2026-04-06 00:00:00+05:30,451.0,463.45001220703125,449.95001220703125,458.3999938964844,209558,0.0,0.0
2026-04-07 00:00:00+05:30,462.8999938964844,462.8999938964844,454.1000061035156,456.8500061035156,123748,0.0,0.0
2026-04-08 00:00:00+05:30,478.29998779296875,481.79998779296875,459.3999938964844,464.75,631498,0.0,0.0
2026-04-09 00:00:00+05:30,465.0,468.79998779296875,453.0,454.8999938964844,727129,0.0,0.0
2026-04-10 00:00:00+05:30,459.8999938964844,467.25,457.0,460.1499938964844,579986,0.0,0.0
2026-04-13 00:00:00+05:30,457.8500061035156,464.29998779296875,447.20001220703125,459.54998779296875,1184001,0.0,0.0
2026-04-15 00:00:00+05:30,469.0,489.54998779296875,461.0,472.29998779296875,1870076,0.0,0.0
2026-04-16 00:00:00+05:30,479.95001220703125,485.6499938964844,470.25,477.79998779296875,2702532,0.0,0.0
2026-04-17 00:00:00+05:30,480.0,532.7000122070312,475.79998779296875,515.4500122070312,6236306,0.0,0.0
2026-04-20 00:00:00+05:30,518.0499877929688,605.9500122070312,512.8499755859375,576.2000122070312,62274832,0.0,0.0
2026-04-21 00:00:00+05:30,574.9000244140625,587.0,557.0499877929688,570.0999755859375,11181540,0.0,0.0
2026-04-22 00:00:00+05:30,565.0,576.7999877929688,562.0,570.9000244140625,1612347,0.0,0.0
2026-04-23 00:00:00+05:30,570.8499755859375,586.7999877929688,566.3499755859375,579.0,2143331,0.0,0.0
2026-04-24 00:00:00+05:30,577.0,580.0,553.0,569.8499755859375,1308764,0.0,0.0
2026-04-27 00:00:00+05:30,572.9000244140625,588.0,564.7999877929688,580.0,798863,0.0,0.0
2026-04-28 00:00:00+05:30,582.9000244140625,590.0,572.25,581.6500244140625,1386666,0.0,0.0
2026-04-29 00:00:00+05:30,586.9000244140625,595.6500244140625,570.75,574.5999755859375,859577,0.0,0.0
2026-04-30 00:00:00+05:30,574.0,578.0999755859375,562.0,573.25,513534,0.0,0.0
2026-05-01 00:00:00+05:30,573.25,573.25,573.25,573.25,0,0.0,0.0
2026-05-04 00:00:00+05:30,573.9500122070312,580.5,568.0499877929688,570.0,510283,0.0,0.0
2026-05-05 00:00:00+05:30,571.4000244140625,574.3499755859375,554.0,556.4500122070312,343316,0.0,0.0
2026-05-06 00:00:00+05:30,560.0,564.8499755859375,543.5,557.2999877929688,584350,0.0,0.0
2026-05-07 00:00:00+05:30,561.1500244140625,579.2999877929688,559.2000122070312,574.0999755859375,732285,0.0,0.0
2026-05-08 00:00:00+05:30,575.25,604.6500244140625,564.2999877929688,597.9000244140625,2294453,0.0,0.0
