Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA20,MA50,RSI,MACD,Signal_Line
2025-05-23 00:00:00-04:00,446.414273906322,450.0948666019555,445.3527455471655,446.6126708984375,16883500,0.0,0.0,,,,0.0,0.0
2025-05-27 00:00:00-04:00,452.86270711658346,457.2972865174385,452.5055441364309,457.0393371582031,20974300,0.0,0.0,,,,0.23393161480242952,0.12996200822357196
2025-05-28 00:00:00-04:00,457.56517641086623,458.8548627693229,453.3091629867606,453.7357482910156,17086300,0.0,0.0,,,,0.19563121650918447,0.15687561817669182
2025-05-29 00:00:00-04:00,457.8925405838875,458.0612067791374,451.7019977235154,455.0452880859375,13974800,0.0,0.0,,,,0.22069745561901755,0.17849548180891597
2025-05-30 00:00:00-04:00,456.07706236471586,458.0215223462663,451.9301930198663,456.71197509765625,34770500,0.0,0.0,,,,0.2959931499999584,0.21344838167536123
2025-06-02 00:00:00-04:00,453.51752207653715,458.44810948050275,453.2695031394806,458.3092346191406,16626500,0.0,0.0,,,,0.4039921388048242,0.265096333885403
2025-06-03 00:00:00-04:00,457.8131864599202,460.4620419695056,457.20800452370844,459.3013000488281,15743800,0.0,0.0,,,,0.5112365541992858,0.32738785722328895
2025-06-04 00:00:00-04:00,460.3231275179124,461.9997378828715,459.35088242690273,460.19415283203125,14162700,0.0,0.0,,,,0.6173911300677446,0.3970810972005662
2025-06-05 00:00:00-04:00,461.2754909786452,465.9283282519781,460.3528678798598,463.97393798828125,20131700,0.0,0.0,,,,0.8690362084769845,0.5061050692867995
2025-06-06 00:00:00-04:00,466.3648469522318,469.5890928719542,465.06523024972654,466.6525573730469,15285600,0.0,0.0,,,,1.1728769125434155,0.6555006682286637
2025-06-09 00:00:00-04:00,465.9779957450024,469.67841894667356,464.90653697170796,469.0038146972656,16469900,0.0,0.0,,,,1.5012529692616567,0.8405464391200987
2025-06-10 00:00:00-04:00,467.45617352695865,469.0534009468453,463.25968221899245,467.1883239746094,15375900,0.0,0.0,,,,1.6218509409609965,1.008337879469896
2025-06-11 00:00:00-04:00,466.29541399515057,471.7022387212418,465.93828127215454,468.87481689453125,16399200,0.0,0.0,,,,1.7850420435276533,1.1727154656489274
2025-06-12 00:00:00-04:00,471.255819627256,476.61305298608835,469.76770597774697,475.0753173828125,18950600,0.0,0.0,,,86.77267952951864,2.243366054330238,1.3966963676303215
2025-06-13 00:00:00-04:00,472.6348110082228,475.3828499324856,469.0137405811006,471.1962890625,16814500,0.0,0.0,,,78.86767732946498,2.3302001835720034,1.5902056328072804
2025-06-16 00:00:00-04:00,471.44428961660435,476.8808754060361,471.23596219473825,475.3431701660156,15626100,0.0,0.0,,,75.21185728217372,2.6183082733814445,1.8017814919238506
2025-06-17 00:00:00-04:00,471.63279762120845,474.9463269378011,470.3232503868908,474.25189208984375,15414100,0.0,0.0,,,80.09314342960124,2.7380046071811535,1.9933396205590168
2025-06-18 00:00:00-04:00,474.21220825159133,477.1884355000323,470.70025162122124,476.4344482421875,17526500,0.0,0.0,,,80.59024401314952,2.933670174382769,2.1848557797361905
2025-06-20 00:00:00-04:00,478.4086860483398,479.62891980922967,473.09114443804276,473.616943359375,37576200,0.0,0.0,,,73.40658021945333,2.8676185800015332,2.3234050451333066
2025-06-23 00:00:00-04:00,474.42052531416374,483.884936234588,468.76571183115124,482.1488037109375,24864000,0.0,0.0,465.53550109863284,,77.6906951040632,3.338249001503641,2.5287412011063193
2025-06-24 00:00:00-04:00,485.07541514458467,487.9524285572733,482.9424282150726,486.2261962890625,22305600,0.0,0.0,467.51617736816405,,79.18276676212609,3.931617899213336,2.811928482379006
2025-06-25 00:00:00-04:00,488.14098256866794,490.64100267238626,485.5119877675007,488.369140625,17495100,0.0,0.0,469.0826675415039,,79.73199793894113,4.487904488370873,3.1496153730369856
2025-06-26 00:00:00-04:00,489.07347716233096,494.09337765578726,488.9048109762518,493.508056640625,21578900,0.0,0.0,471.0712829589844,,80.29716943328557,5.215253755502204,3.565196205774332
2025-06-27 00:00:00-04:00,493.60726767719865,495.3434002058453,489.12309627390664,492.0100402832031,34539200,0.0,0.0,472.91952056884764,,76.65834643395681,5.615629080005078,3.9772285483448955
2025-06-30 00:00:00-04:00,493.101351114434,496.79187420420715,491.4048797426009,493.4684143066406,28369000,0.0,0.0,474.75734252929686,,76.21175104238056,5.962310474820981,4.375750507032428
2025-07-01 00:00:00-04:00,492.53583641461546,494.10330273882704,487.08935037246306,488.1508483886719,19945400,0.0,0.0,476.2494232177734,,70.89178003197182,5.788929854506932,4.6592431805590735
2025-07-02 00:00:00-04:00,486.10716647659297,489.589361899926,484.82741061180644,487.1984558105469,16319600,0.0,0.0,477.6442810058594,,68.53298335136951,5.518689631919017,4.8315490809347335
2025-07-03 00:00:00-04:00,489.8969147231798,496.1668406146565,489.5298515465148,494.8870544433594,13984800,0.0,0.0,479.3789260864258,,69.45252313989411,5.7934231287026705,5.02429671864175
2025-07-07 00:00:00-04:00,493.4386378219278,494.7977767455099,491.3056810299541,493.77593994140625,13981600,0.0,0.0,480.86902618408203,,73.44457006405756,5.8603091412529125,5.191758337467718
2025-07-08 00:00:00-04:00,493.2997134401056,494.25212791462184,490.1945116420166,492.68463134765625,11846600,0.0,0.0,482.1706298828125,,69.22564217424049,5.765245857739842,5.306598006146098
2025-07-09 00:00:00-04:00,496.33549554664154,502.76415743455226,495.77993553758444,499.52008056640625,18659500,0.0,0.0,483.69644317626955,,74.84874458001411,6.124127849043532,5.470266063718881
2025-07-10 00:00:00-04:00,499.06366987607214,500.4426696344743,493.8056807647675,497.5061340332031,16492100,0.0,0.0,485.2123336791992,,70.79084943310303,6.1854462860194985,5.613415522865135
2025-07-11 00:00:00-04:00,494.51996982276876,501.0279839194423,493.85526578992295,499.33154296875,16459500,0.0,0.0,486.7351699829102,,75.87852006913911,6.297091889923422,5.750237517518616
2025-07-14 00:00:00-04:00,497.5458219138798,499.9764196247383,497.0597144820079,499.033935546875,12058800,0.0,0.0,487.93310089111327,,70.36854606310402,6.289565297555953,5.858157795608202
2025-07-15 00:00:00-04:00,499.033906939414,504.27206541624594,498.805748905247,501.8117370605469,14927200,0.0,0.0,489.4638732910156,,69.40941018548712,6.41909264667072,5.970390292730255
2025-07-16 00:00:00-04:00,501.17679603649344,502.70460109528983,497.9128887743687,501.6133117675781,15154400,0.0,0.0,490.7773803710937,,67.33306760369646,6.431580538534433,6.06265828456635
2025-07-17 00:00:00-04:00,501.6728265840105,509.30189104591364,501.6133044647972,507.6451416015625,17503100,0.0,0.0,492.44704284667966,,68.07911280263636,6.822955061577943,6.214757127085779
2025-07-18 00:00:00-04:00,510.4030974050004,510.5618634291492,503.40897568442307,506.0082092285156,21209700,0.0,0.0,493.9257308959961,,67.8380816824945,6.926634531011757,6.357162184244212
2025-07-21 00:00:00-04:00,502.69466780228106,508.0320701704435,501.54385636100875,506.01812744140625,14066800,0.0,0.0,495.54579010009763,,66.60528957469714,6.928968478625677,6.471542447801566
2025-07-22 00:00:00-04:00,506.92095727911294,507.1491456054249,501.26611328125,501.26611328125,13868600,0.0,0.0,496.5016555786133,,67.61727124779149,6.488247942693306,6.474883990947184
2025-07-23 00:00:00-04:00,502.7343595827018,502.77405108780124,496.7323137246232,501.861328125,16396600,0.0,0.0,497.28341217041014,,69.88694639370006,6.114436407677715,6.40278680760573
2025-07-24 00:00:00-04:00,504.73833906736274,509.5995039044367,503.27998658866585,506.8316345214844,16107000,0.0,0.0,498.2065368652344,,67.48979836237575,6.133735081489476,6.348971884315111
2025-07-25 00:00:00-04:00,508.409026924469,514.1829150146133,506.3157616392057,509.6392517089844,19125700,0.0,0.0,499.01309661865236,,72.12840210841964,6.294959883543129,6.338168748937419
2025-07-28 00:00:00-04:00,510.0063088656235,510.91900158393673,506.07766717141,508.4388122558594,14308000,0.0,0.0,499.8345352172852,,71.90946477605986,6.25632081935629,6.321798271727635
2025-07-29 00:00:00-04:00,511.4448055642593,513.5182098314434,507.50623361872493,508.50823974609375,16469200,0.0,0.0,500.58652648925784,,65.39759681136266,6.159804204238867,6.289398047001062
2025-07-30 00:00:00-04:00,511.08761139494,511.8614594904868,505.40303712186204,509.17291259765625,26380400,0.0,0.0,501.637629699707,,70.95506055254263,6.065314930467991,6.24457986200863
2025-07-31 00:00:00-04:00,550.8301225339796,551.0484106553389,527.6850421089878,529.2723388671875,51617300,0.0,0.0,503.74132385253904,,82.46555560408899,7.485401044212836,6.492751016451573
2025-08-01 00:00:00-04:00,530.7605061500977,531.5541546097426,516.7325410439772,519.956787109375,28977600,0.0,0.0,504.9948104858398,,68.97606734843227,7.785934596525522,6.751393500386495
2025-08-04 00:00:00-04:00,524.0839138486996,533.9848111754816,523.9450087012631,531.3955078125,25349000,0.0,0.0,506.8757888793945,,73.18822726257208,8.825282758645471,7.166178752054458
2025-08-05 00:00:00-04:00,532.9232605080902,533.0423047576313,523.0620248277625,523.5679931640625,19171600,0.0,0.0,508.41995697021486,487.7877587890625,65.3702104494468,8.926352325616506,7.518218491245921
2025-08-06 00:00:00-04:00,526.6930052823053,527.4866537198485,519.8774501718309,520.7802124023438,21355700,0.0,0.0,509.4829635620117,489.27110961914065,59.63327269406654,8.685174047431076,7.751612267368781
2025-08-07 00:00:00-04:00,522.6255013664995,523.9053178574718,513.4488005319126,516.7127685546875,16079100,0.0,0.0,510.44329528808595,490.46457824707034,57.580483216986025,8.078056639726526,7.816901738219508
2025-08-08 00:00:00-04:00,518.4587582353118,520.502431840537,515.2940341981842,517.9031982421875,15531000,0.0,0.0,511.3718780517578,491.74792724609375,58.278061235334576,7.6036929405350975,7.774259667075341
2025-08-11 00:00:00-04:00,518.1611446296885,523.4092640243366,515.6015722772428,517.6353759765625,20194400,0.0,0.0,512.3019500732422,492.9997290039062,62.160985669485854,7.124215666641305,7.644250106951795
2025-08-12 00:00:00-04:00,519.5996565820958,526.7723446368122,518.5579891899393,525.046142578125,18667000,0.0,0.0,513.4636703491211,494.3664123535156,65.64049185241792,7.250476381193721,7.565494993477853
2025-08-13 00:00:00-04:00,527.8934364066101,528.4787877679453,515.2544004746543,516.454833984375,19619200,0.0,0.0,514.2057464599609,495.5293243408203,56.189434584738876,6.589793811981053,7.370354027069457
2025-08-14 00:00:00-04:00,518.4191046945965,521.7822560401938,516.0182983192124,518.3397216796875,20269100,0.0,0.0,514.7404754638671,496.7100927734375,55.66317443833471,6.145640866859651,7.125410661873951
2025-08-15 00:00:00-04:00,518.6274679925785,521.9310366989816,514.9667059909838,516.0480346679688,25213300,0.0,0.0,515.2424667358398,497.82717041015627,54.88350175155736,5.5467000290134365,6.809667779247848
2025-08-18 00:00:00-04:00,517.4567900842618,518.6770238166106,509.9467697824549,513.0023193359375,23760600,0.0,0.0,515.5916763305664,498.8077380371094,52.77811106105573,4.77364572141073,6.40246258763025
2025-08-19 00:00:00-04:00,510.91900524319027,511.0777107186651,504.5201046206217,505.7304382324219,21481000,0.0,0.0,515.814892578125,499.58929565429685,48.03266800446335,3.5388056740671914,5.829730327208003
2025-08-20 00:00:00-04:00,505.829663283555,506.9507137373093,500.4426991689255,501.7125549316406,27723000,0.0,0.0,515.807453918457,500.24347045898435,30.702970115084,2.21328074862879,5.106439524740218
2025-08-21 00:00:00-04:00,500.5200933584279,504.43529989468334,499.55619671725805,501.0666198730469,18443300,0.83,0.0,515.5192031860352,500.9210363769531,34.94562121781817,1.098502881928141,4.304851409982467
2025-08-22 00:00:00-04:00,501.0765850227361,507.5158151187978,499.2481684011306,504.037841796875,24324200,0.0,0.0,515.2391326904296,501.624296875,24.79591136722233,0.4479511550666757,3.5334707537449517
2025-08-25 00:00:00-04:00,503.44159720621536,504.9917771303553,500.9473838488724,501.0865173339844,21638600,0.0,0.0,514.8715179443359,502.14452087402344,27.243667564349934,-0.30064795931906474,2.766646529788782
2025-08-26 00:00:00-04:00,501.18583887731603,501.8019624337255,495.37267961289456,498.8804626464844,30835700,0.0,0.0,514.3901290893555,502.6982043457031,27.568333323955684,-1.0585592610613617,2.001604987439266
2025-08-27 00:00:00-04:00,498.8407434548062,504.09746017877256,496.75395340313815,503.5509033203125,17277900,0.0,0.0,514.1090286254882,503.2623590087891,36.68295345913192,-1.2698266913320708,1.347318388835492
2025-08-28 00:00:00-04:00,503.89867767213724,507.87350408410515,502.3186878124423,506.4326477050781,18015600,0.0,0.0,512.9670440673829,503.9059741210938,38.77827397746143,-1.1922024070240695,0.8394140664294243
2025-08-29 00:00:00-04:00,505.4588240002719,506.39291066950057,501.3150539612025,503.501220703125,20961600,0.0,0.0,512.1442657470703,504.4473095703125,36.857395815006726,-1.350479054788309,0.4014353295771265
2025-09-02 00:00:00-04:00,497.32034095368414,502.81553721257154,493.68337117589067,501.9410705566406,18128000,0.0,0.0,510.67154388427736,505.0137921142578,25.89287249482105,-1.582960819212019,0.004556018185957986
2025-09-03 00:00:00-04:00,500.619436889999,504.59426313425837,499.158687032213,502.16961669921875,16345100,0.0,0.0,509.6016250610352,505.4142083740234,31.94436944269154,-1.7288883098087808,-0.34213290446081
2025-09-04 00:00:00-04:00,501.1262461318779,504.95202275876863,499.983489561643,504.7731628417969,15509500,0.0,0.0,508.8012725830078,505.78514770507815,33.15866238828927,-1.6166251942460121,-0.5970313959727808
2025-09-05 00:00:00-04:00,505.86625611105876,508.7479993566889,489.27134277765646,491.8847961425781,31994800,0.0,0.0,507.5598739624023,505.8554608154297,26.251989296042638,-2.5346249285589693,-0.9845501433005057
2025-09-08 00:00:00-04:00,494.975206462802,498.04578670760833,491.9146033142146,495.0646667480469,16771000,0.0,0.0,506.41794738769534,505.88659301757815,32.41695947752929,-2.972113793040762,-1.3820629067389407
2025-09-09 00:00:00-04:00,498.27429847652155,499.0891451753406,494.5677922273047,495.2733154296875,14410500,0.0,0.0,505.2998443603516,505.9518585205078,38.10207674332202,-3.2643817865327946,-1.7585267080713214
2025-09-10 00:00:00-04:00,499.81456783685906,500.06299449245154,493.5939546766565,497.2209777832031,21611800,0.0,0.0,503.9085861206055,506.02690979003904,44.63691499083925,-3.3012199609522668,-2.067065375283882
2025-09-11 00:00:00-04:00,499.08915061774627,500.00337405269875,494.7466575341409,497.8569641113281,18881600,0.0,0.0,502.97869262695315,506.22103210449217,46.16665889117618,-3.2418456824096324,-2.302021446844077
2025-09-12 00:00:00-04:00,503.4614629424367,509.32432605160386,500.67909648146514,506.6910095214844,23624900,0.0,0.0,502.396257019043,506.61088317871094,52.77947753917177,-2.4554075791670016,-2.332698674367294
2025-09-15 00:00:00-04:00,505.58800862213144,512.2259313574772,503.80926524972944,512.1166381835938,17143800,0.0,0.0,502.1996871948242,506.9554748535156,60.98571266176826,-1.3794590633930852,-2.142050746909238
2025-09-16 00:00:00-04:00,513.6270820344445,513.9748550906477,505.3991924428879,505.83642578125,19711900,0.0,0.0,501.84139251708984,507.1966845703125,56.40792229516032,-1.0206978129093045,-1.9177801551561033
2025-09-17 00:00:00-04:00,507.4064717390096,508.07226852063866,502.74598524416496,506.81024169921875,15816600,0.0,0.0,501.8953826904297,507.47919677734376,53.22198584042177,-0.6504583838145663,-1.6643157964094684
2025-09-18 00:00:00-04:00,508.270968235188,509.84104161182444,504.4650853819943,505.2501220703125,18913700,0.0,0.0,502.07226104736327,507.5937976074219,48.79966197608926,-0.4772040419630912,-1.426893442164281
2025-09-19 00:00:00-04:00,507.34685812925306,516.0318444319288,507.09843147001845,514.6704711914062,52474100,0.0,0.0,502.75245361328126,507.93708435058596,60.017813387521656,0.41418578754695545,-1.0586775920583147
2025-09-22 00:00:00-04:00,512.3452424901319,514.48167541423,509.3143886623668,511.21240234375,20009300,0.0,0.0,503.111181640625,508.1747015380859,58.04176701129277,0.8324062501658887,-0.6804608201920281
2025-09-23 00:00:00-04:00,510.56645428814153,511.35152134239047,504.1173079645634,506.0252380371094,19799600,0.0,0.0,503.3581176757813,508.3145275878906,53.079398320456704,0.7373851108031317,-0.3968916319408044
2025-09-24 00:00:00-04:00,507.16798604562155,509.2547456727144,503.72976965544393,506.9394226074219,13533700,0.0,0.0,503.7610656738281,508.4170812988281,51.77812602390541,0.727363292020982,-0.1720406458466489
2025-09-25 00:00:00-04:00,505.10107733704126,506.8003375404676,501.8616142840625,503.8390808105469,15786500,0.0,0.0,503.77547454833984,508.4615966796875,61.69098071987107,0.4642069250051577,-0.04479113108690814
2025-09-26 00:00:00-04:00,506.849997214163,510.70558375978015,503.4316440082871,508.2411804199219,16213100,0.0,0.0,503.865901184082,508.4735174560547,62.585419885154636,0.6035036246114487,0.08486782053319458
2025-09-29 00:00:00-04:00,508.2809533120173,513.5972596483151,505.677446731691,511.3614196777344,17617800,0.0,0.0,504.2589111328125,508.58058166503906,64.5567572015461,0.9544022602362929,0.25877470898932253
2025-09-30 00:00:00-04:00,510.0099885223437,514.8990082310244,506.45253207823936,514.6903686523438,19728200,0.0,0.0,504.89637603759763,508.7540264892578,65.42109752109218,1.4837368951122585,0.5037671467948902
2025-10-01 00:00:00-04:00,511.56013673304216,517.2342231556227,508.4697238165545,516.4392700195312,22632300,0.0,0.0,505.60985870361327,509.05748962402345,66.087428870053,2.020927940557897,0.8071993061231441
2025-10-02 00:00:00-04:00,514.3823296081488,518.3173691617891,507.4661094259624,512.4942626953125,21222900,0.0,0.0,505.99591369628905,509.2701483154297,55.48873942652557,2.1043299983515453,1.0666254449625578
2025-10-03 00:00:00-04:00,513.8456285403139,517.2143082734997,511.75886906280147,514.0940551757812,15112300,0.0,0.0,507.1063766479492,509.41539672851565,52.016157638410924,2.273207840717305,1.307941924406506
2025-10-06 00:00:00-04:00,515.3461902238155,527.6880704621805,514.9387971845453,525.2435302734375,21388600,0.0,0.0,508.6153198242188,509.7274822998047,68.00003849476414,3.2683829183744137,1.700030123580936
2025-10-07 00:00:00-04:00,524.9652461341774,526.4657528279373,518.1583800775612,520.682373046875,14615200,0.0,0.0,509.8857727050781,509.972353515625,62.06359366971971,3.647211881232977,2.0894664754139622
2025-10-08 00:00:00-04:00,519.9868698926625,523.6337564909833,519.798063194055,521.5469360351562,13363400,0.0,0.0,511.1020706176758,510.2331274414062,64.34571294712319,3.971370134496283,2.465847207464405
2025-10-09 00:00:00-04:00,519.0527457511332,521.0302122328587,514.1438325922749,519.1123657226562,18343600,0.0,0.0,512.1648406982422,510.4319165039062,54.458434058966304,3.9859771903986143,2.7698732042024456
2025-10-10 00:00:00-04:00,516.3697201998212,520.2849266906686,506.42270727517143,507.74432373046875,24133800,0.0,0.0,512.2175064086914,510.00135620117186,46.99600743530586,3.0456232019339495,2.8250232037706886
2025-10-13 00:00:00-04:00,513.1600441163425,513.1600441163425,508.45983088995337,510.8149108886719,14284200,0.0,0.0,512.1524200439453,509.81851867675783,54.30664705624095,2.5189991189403713,2.7638183867851445
2025-10-14 00:00:00-04:00,507.0189143190136,512.0371506947121,502.815524609146,510.337890625,14684300,0.0,0.0,512.3774932861328,509.3973663330078,53.07995475250783,2.039660141064928,2.618986737604223
2025-10-15 00:00:00-04:00,511.7192223799748,513.9351689053381,506.79041532984223,510.1988220214844,14694700,0.0,0.0,512.5469223022461,509.12998291015623,56.090600888473226,1.6297770353908163,2.42114479712124
2025-10-16 00:00:00-04:00,509.3541552294708,513.597241245564,504.93214864922606,508.3902282714844,15559600,0.0,0.0,512.7039276123047,508.8821832275391,50.150201498816585,1.1458521643555173,2.1660862705265305
2025-10-17 00:00:00-04:00,505.8364332653001,512.235876086287,504.1173098719632,510.3478698730469,19867800,0.0,0.0,512.4877975463867,508.75488525390625,48.95409769984632,0.9097602399769471,1.9148210643838564
2025-10-20 00:00:00-04:00,511.3713853844849,515.4356724346321,510.1988187679518,513.5376586914062,14665600,0.0,0.0,512.6040603637696,508.6675744628906,48.80706940549281,0.9687913468300167,1.725615120853355
2025-10-21 00:00:00-04:00,514.2431942660954,515.4257076122852,509.81124074780416,514.4021606445312,15586200,0.0,0.0,513.0229064941407,508.60291015625,47.852500997310486,1.072941405367203,1.5950803777452331
2025-10-22 00:00:00-04:00,517.870184130928,521.9244631183706,514.4518312300626,517.2639770507812,18962700,0.0,0.0,513.5391342163086,508.4472668457031,55.1456983207852,1.370539774368865,1.550172257066962
2025-10-23 00:00:00-04:00,519.1720024577996,520.6526156742948,515.3461954332505,517.283935546875,14023500,0.0,0.0,514.211376953125,508.46384887695314,53.562775833413994,1.5896724241235916,1.5580722904787097
2025-10-24 00:00:00-04:00,519.4999115166443,522.0437982801024,517.4330452189278,520.3147583007812,15532400,0.0,0.0,514.815055847168,508.503349609375,43.275548220230725,1.9849558214647232,1.6434489966795598
2025-10-27 00:00:00-04:00,528.4333612309177,531.2157277722118,525.6807743511338,528.1749877929688,18734700,0.0,0.0,515.6557342529297,508.745888671875,59.37814650990459,2.898912286704558,1.8945416546931406
2025-10-28 00:00:00-04:00,546.5385938392855,550.2351530342114,537.3667019364588,538.6585083007812,29986700,0.0,0.0,516.8541412353516,509.2590124511719,67.26134477374484,4.418051514572312,2.399243626682774
2025-10-29 00:00:00-04:00,541.5104645203966,542.8321112501552,533.3521116884923,538.1417846679688,36023000,0.0,0.0,517.9392669677734,509.9072393798828,69.96861670103885,5.516695447832035,3.0227339909262634
2025-10-30 00:00:00-04:00,527.1414993194383,531.6032326010347,518.834126044735,522.4512329101562,41023100,0.0,0.0,518.4371154785156,510.32201293945315,64.1491972894573,5.063142833280608,3.4308157594042727
2025-10-31 00:00:00-04:00,525.5515477587454,525.9887810857076,511.85824179468614,514.5512084960938,34006400,0.0,0.0,518.4599731445312,510.5917047119141,53.288979175610116,4.019999184916287,3.548652444508325
2025-11-03 00:00:00-05:00,516.5385956979154,521.6562086548496,511.3514766558802,513.776123046875,22374700,0.0,0.0,517.8866027832031,510.7864703369141,53.01079958396535,3.095089357187703,3.4579398270431843
2025-11-04 00:00:00-05:00,508.53927600780713,512.3054020147877,504.64393297114844,511.0931091308594,20958700,0.0,0.0,517.4071395874023,510.9866021728516,50.74970911163667,2.1211749264567743,3.1905868469235075
2025-11-05 00:00:00-05:00,510.06960470137113,511.5900049686576,503.39189488693165,503.96826171875,23024300,0.0,0.0,516.528205871582,511.0883581542969,46.59631553899559,0.7656761641708272,2.705604710369496
2025-11-06 00:00:00-05:00,502.47768369906356,502.51744045426454,492.6896676102462,493.9715576171875,27406500,0.0,0.0,515.2711654663086,510.8967712402344,38.78297731800158,-1.1024080250906536,1.9440021632730993
2025-11-07 00:00:00-05:00,493.8225155697467,496.2372153715257,490.1457889557352,493.6933288574219,24019800,0.0,0.0,514.5686157226562,510.64198486328127,35.842877601859115,-2.5756336371537714,1.0400750031835788
2025-11-10 00:00:00-05:00,496.8930989278779,503.6602390221828,495.6608820179433,502.8155822753906,26101500,0.0,0.0,514.1686492919922,510.6282720947266,42.60529789819057,-2.972891930682522,0.23748161640741358
2025-11-11 00:00:00-05:00,501.6230817360039,506.39289163210333,499.18851875070465,505.4786682128906,17980000,0.0,0.0,513.9256881713867,510.69902404785154,42.459337584065345,-3.037835012349035,-0.4175817093457991
2025-11-12 00:00:00-05:00,506.1543604609167,508.4498505213197,495.9788149582036,507.9231872558594,26574900,0.0,0.0,513.8119064331055,510.81409545898435,44.190893922779594,-2.859109864256027,-0.9058873403289913
2025-11-13 00:00:00-05:00,507.09842927280135,510.2683558569415,498.13520636364063,500.12261962890625,25273100,0.0,0.0,513.3985260009765,510.72108459472656,38.169503647546854,-3.3087156167106286,-1.3864529956062215
2025-11-14 00:00:00-05:00,495.0944623167857,508.38031503091224,494.30942559248354,506.96923828125,28505700,0.0,0.0,513.2295944213868,511.0227734375,37.42628979735711,-3.077137241433036,-1.7245898447720922
2025-11-17 00:00:00-05:00,505.2501533046029,508.8970396915909,501.73242330739504,504.2961730957031,19092800,0.0,0.0,512.7675201416016,511.2074035644531,27.545445154517708,-3.073854498695141,-1.9944427755570264
2025-11-18 00:00:00-05:00,492.2524466910109,499.8145698875434,483.71651040889276,490.6824035644531,33815100,0.0,0.0,511.58153228759767,511.11558532714844,23.51961591286252,-4.12217890302469,-2.4199900010509685
2025-11-19 00:00:00-05:00,487.0156390818261,492.0736023312663,479.79137227085766,484.05438232421875,23245300,0.0,0.0,509.92105255126955,510.85225341796877,26.165770522410682,-5.425236605003022,-3.0210393218418417
2025-11-20 00:00:00-05:00,490.5255566668064,491.3817596467919,473.39186588492817,476.3088684082031,26802500,0.91,0.0,507.87229919433594,510.4212915039063,26.216058120409528,-7.0021638549068825,-3.8172642284553397
2025-11-21 00:00:00-05:00,476.3785437287191,476.796695003642,466.19388806310616,470.0268249511719,31769200,0.0,0.0,505.35790252685547,509.6880078125,24.535418468867732,-8.658955078257065,-4.785602398416162
2025-11-24 00:00:00-05:00,472.8940955697233,474.7856658755464,465.9450303435204,471.8985290527344,34421000,0.0,0.0,502.54407958984376,508.88364562988284,26.969005759864586,-9.709029290707349,-5.7702877768747864
2025-11-25 00:00:00-05:00,471.9681767111092,477.0256407210385,462.82888433135173,474.8752136230469,28019800,0.0,0.0,499.354914855957,508.26442138671877,32.02863290544589,-10.183645934556978,-6.652959408411503
2025-11-26 00:00:00-05:00,484.1539100429923,486.14504291080743,479.06658014921754,483.3475036621094,25709100,0.0,0.0,496.6152008056641,507.79516662597655,43.31133681040555,-9.763618794801744,-7.275091285689708
2025-11-28 00:00:00-05:00,485.4382224868377,490.44592067381114,484.49242217644115,489.82867431640625,14386700,0.0,0.0,494.98407287597655,507.48673767089844,47.74317009422809,-8.806274473619965,-7.581327923275821
2025-12-01 00:00:00-05:00,486.27447583839387,487.68816317334665,482.5012705124726,484.5820007324219,23964000,0.0,0.0,493.485612487793,506.88496826171877,38.847379494998215,-8.374384751334958,-7.739939288887674
2025-12-02 00:00:00-05:00,484.56211884124775,491.312058367048,484.16389832530854,487.82757568359375,19562700,0.0,0.0,492.1881851196289,506.41727172851563,39.28004682453514,-7.681677015684215,-7.7282868342469815
2025-12-03 00:00:00-05:00,474.2082166599713,482.09308589504883,473.0931871020635,475.6119689941406,34615100,0.0,0.0,490.414128112793,505.80900634765624,32.45848948444454,-8.025850883051817,-7.787799644007953
